ESTADO,SCORE_ADVANCE,EXPERIENCIA_SF,BGI60_12,NUMCUENTASINBB,ANTIGUEDADMAXIMAPASIVOS,MAXIMAANTIGUEDADCTASABIERTAS,NUMSUSCRIPTORSECTORFINAN,MAXIATRASOU12MSECREAL,MAXANTIGCARTERASCERRADASU12M,MINIMAANTIGUEDADCTASCERRADAS,ANTIGUEDADMAXIMACREDITO,CONTMORA30SECREALU12M,VLR_COUTA_DATACREDITO,PORCENTAJEDECUENTASALDIA,VTAR_PROMEDIOLIMITES,VREAL_SUMASALDOACTUAL,VPRO_ENDSISTEMASINBB
b'APROBADO',753.0,b'Cliente Con Experiencia',0.0,0.0,188.0,89.0,3.0,0.0,-999.0,-999.0,89.0,0.0,666000.0,100.0,2400000.0,0.0,723200.0
b'APROBADO',643.0,b'Cliente Con Experiencia',0.0,4.0,114.0,20.0,4.0,0.0,-999.0,-999.0,114.0,0.0,1512000.0,100.0,1600000.0,2270000.0,24012600.0
b'APROBADO',865.0,b'Cliente Con Experiencia',0.0,4.0,281.0,15.0,1.0,0.0,-999.0,14.0,39.0,0.0,108000.0,100.0,6650000.0,0.0,2660000.0
b'APROBADO',703.0,b'Cliente Con Experiencia',0.0,8.0,77.0,28.0,2.0,0.0,75.0,2.0,66.0,0.0,2182000.0,100.0,1500000.0,0.0,49892000.0
b'APROBADO',761.0,b'Cliente Sin Experiencia',1.0,1.0,327.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,,100.0,0.0,0.0,-999.0
b'APROBADO',707.0,b'Cliente Con Experiencia',0.0,5.0,83.0,13.0,2.0,0.0,-999.0,190.0,198.0,0.0,823000.0,100.0,5600000.0,548000.0,9261600.0
b'APROBADO',774.0,b'Cliente Con Experiencia',0.0,1.0,438.0,-999.0,1.0,0.0,49.0,5.0,243.0,0.0,698000.0,100.0,0.0,0.0,3010000.0
b'APROBADO',885.0,b'Cliente Con Experiencia',0.0,3.0,289.0,256.0,4.0,0.0,101.0,2.0,345.0,0.0,1244000.0,100.0,0.0,0.0,9652000.0
b'APROBADO',793.0,b'Cliente Con Experiencia',0.0,1.0,161.0,68.0,2.0,0.0,-999.0,125.0,131.0,0.0,740000.0,100.0,700000.0,2532000.0,8259000.0
b'APROBADO',766.0,b'Cliente Sin Experiencia',0.0,2.0,59.0,-999.0,-999.0,0.0,-999.0,-999.0,138.0,0.0,3864000.0,100.0,0.0,6411000.0,0.0
b'APROBADO',817.0,b'Cliente Con Experiencia',0.0,4.0,145.0,74.0,3.0,0.0,3.0,4.0,139.0,0.0,581000.0,100.0,500000.0,0.0,19259000.0
b'APROBADO',894.0,b'Cliente Con Experiencia',0.0,3.0,437.0,102.0,4.0,0.0,98.0,1.0,376.0,0.0,260000.0,100.0,4745000.0,258000.0,3812000.0
b'APROBADO',858.0,b'Cliente Con Experiencia',0.0,2.0,431.0,148.0,4.0,0.0,-999.0,111.0,237.0,0.0,552000.0,100.0,1033000.0,0.0,30611000.0
b'APROBADO',684.0,b'Cliente Sin Experiencia',0.0,2.0,100.0,-999.0,-999.0,0.0,-999.0,-999.0,98.0,0.0,303000.0,100.0,0.0,3303000.0,0.0
b'APROBADO',849.0,b'Cliente Con Experiencia',0.0,5.0,322.0,120.0,6.0,0.0,-999.0,13.0,313.0,0.0,5879000.0,100.0,6700000.0,0.0,18761600.0
b'APROBADO',812.0,b'Cliente Con Experiencia',0.0,4.0,119.0,21.0,3.0,0.0,-999.0,38.0,79.0,0.0,774000.0,100.0,1900000.0,0.0,11223200.0
b'APROBADO',749.0,b'Cliente Sin Experiencia',1.0,0.0,22.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,,100.0,0.0,0.0,-999.0
b'APROBADO',822.0,b'Cliente Sin Experiencia',1.0,5.0,247.0,9.0,2.0,0.0,-999.0,14.0,72.0,0.0,1301000.0,100.0,0.0,0.0,2054000.0
b'APROBADO',870.0,b'Cliente Con Experiencia',0.0,0.0,141.0,88.0,4.0,0.0,-999.0,27.0,176.0,0.0,1355000.0,100.0,345000.0,0.0,35732000.0
b'APROBADO',698.0,b'Cliente Sin Experiencia',0.0,4.0,101.0,-999.0,2.0,1.0,-999.0,-999.0,42.0,1.0,2005000.0,93.0,0.0,8938000.0,12522000.0
b'APROBADO',639.0,b'Cliente Con Experiencia',0.0,3.0,239.0,24.0,4.0,0.0,12.0,1.0,189.0,0.0,4140000.0,100.0,2253000.0,10994000.0,52432200.0
b'APROBADO',785.0,b'Cliente Sin Experiencia',0.0,0.0,27.0,-999.0,-999.0,0.0,-999.0,-999.0,10.0,0.0,41000.0,100.0,0.0,41000.0,0.0
b'APROBADO',875.0,b'Cliente Con Experiencia',0.0,2.0,234.0,15.0,2.0,0.0,12.0,3.0,340.0,0.0,93000.0,100.0,0.0,0.0,2536000.0
b'APROBADO',885.0,b'Cliente Con Experiencia',0.0,3.0,234.0,192.0,5.0,0.0,14.0,2.0,227.0,0.0,2807000.0,100.0,5797000.0,108000.0,34948400.0
b'APROBADO',899.0,b'Cliente Con Experiencia',0.0,1.0,130.0,64.0,2.0,0.0,-999.0,-999.0,159.0,0.0,179000.0,100.0,650000.0,0.0,260000.0
b'APROBADO',753.0,b'Cliente Sin Experiencia',0.0,0.0,63.0,-999.0,2.0,0.0,-999.0,-999.0,33.0,0.0,647000.0,100.0,0.0,502000.0,1367000.0
b'APROBADO',862.0,b'Cliente Con Experiencia',0.0,1.0,121.0,194.0,2.0,-999.0,-999.0,-999.0,194.0,-999.0,1168000.0,100.0,3240000.0,-999.0,2255000.0
b'APROBADO',849.0,b'Cliente Con Experiencia',0.0,3.0,107.0,-999.0,-999.0,0.0,62.0,4.0,338.0,0.0,0.0,100.0,0.0,0.0,0.0
b'APROBADO',867.0,b'Cliente Con Experiencia',0.0,1.0,160.0,6.0,1.0,0.0,85.0,2.0,320.0,0.0,107000.0,100.0,0.0,0.0,0.0
b'APROBADO',826.0,b'Cliente Con Experiencia',1.0,5.0,213.0,71.0,1.0,0.0,-999.0,67.0,190.0,0.0,406000.0,100.0,2750000.0,955000.0,1730000.0
b'APROBADO',933.0,b'Cliente Con Experiencia',0.0,2.0,232.0,224.0,3.0,0.0,-999.0,27.0,373.0,0.0,394000.0,100.0,5210000.0,0.0,10080800.0
b'APROBADO',707.0,b'Cliente Sin Experiencia',0.0,1.0,84.0,-999.0,-999.0,0.0,-999.0,-999.0,29.0,0.0,485000.0,100.0,0.0,485000.0,0.0
b'APROBADO',918.0,b'Cliente Con Experiencia',0.0,1.0,320.0,105.0,2.0,0.0,8.0,10.0,354.0,0.0,1986000.0,100.0,1500000.0,65000.0,749600.0
b'APROBADO',862.0,b'Cliente Con Experiencia',0.0,1.0,240.0,54.0,4.0,0.0,-999.0,34.0,190.0,0.0,735000.0,100.0,2000000.0,0.0,19153000.0
b'APROBADO',841.0,b'Cliente Con Experiencia',0.0,1.0,191.0,25.0,5.0,0.0,-999.0,32.0,206.0,0.0,776000.0,100.0,627000.0,3936000.0,24885800.0
b'APROBADO',890.0,b'Cliente Con Experiencia',0.0,3.0,434.0,171.0,8.0,0.0,16.0,3.0,365.0,0.0,2443000.0,100.0,8017000.0,0.0,13352800.0
b'APROBADO',830.0,b'Cliente Con Experiencia',0.0,1.0,302.0,19.0,1.0,0.0,15.0,9.0,19.0,0.0,798000.0,100.0,2000000.0,2826000.0,1234400.0
b'APROBADO',671.0,b'Cliente Con Experiencia',0.0,9.0,160.0,-999.0,-999.0,6.0,143.0,11.0,230.0,0.0,92000.0,100.0,0.0,353000.0,0.0
b'APROBADO',817.0,b'Cliente Con Experiencia',0.0,0.0,230.0,22.0,2.0,0.0,-999.0,-999.0,22.0,0.0,704000.0,100.0,350000.0,7986000.0,410000.0
b'APROBADO',840.0,b'Cliente Sin Experiencia',0.0,2.0,167.0,-999.0,-999.0,0.0,-999.0,29.0,236.0,0.0,0.0,100.0,0.0,0.0,0.0
b'APROBADO',684.0,b'Cliente Con Experiencia',0.0,3.0,217.0,49.0,6.0,0.0,-999.0,20.0,169.0,0.0,1908000.0,100.0,4300000.0,1000000.0,48235800.0
b'APROBADO',785.0,b'Cliente Con Experiencia',1.0,1.0,175.0,10.0,1.0,0.0,66.0,9.0,75.0,0.0,331000.0,100.0,0.0,0.0,3836000.0
b'APROBADO',566.0,b'Cliente Con Experiencia',0.0,8.0,265.0,16.0,6.0,0.0,7.0,9.0,16.0,0.0,1872000.0,100.0,3050000.0,2842000.0,14809000.0
b'APROBADO',789.0,b'Cliente Con Experiencia',0.0,3.0,160.0,-999.0,-999.0,0.0,96.0,11.0,107.0,0.0,73000.0,100.0,0.0,73000.0,0.0
b'APROBADO',776.0,b'Cliente Con Experiencia',0.0,3.0,171.0,35.0,2.0,0.0,15.0,11.0,97.0,0.0,867000.0,100.0,5700000.0,0.0,29047400.0
b'APROBADO',817.0,b'Cliente Con Experiencia',0.0,3.0,145.0,56.0,3.0,0.0,-999.0,36.0,107.0,0.0,604000.0,100.0,3469000.0,0.0,15041200.0
b'APROBADO',783.0,b'Cliente Con Experiencia',0.0,1.0,331.0,49.0,2.0,0.0,116.0,8.0,124.0,0.0,922000.0,100.0,0.0,13795000.0,4489000.0
b'APROBADO',706.0,b'Cliente Sin Experiencia',1.0,2.0,207.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,100.0,0.0,29000.0,-999.0
b'APROBADO',656.0,b'Cliente Con Experiencia',0.0,3.0,119.0,17.0,3.0,1.0,-999.0,-999.0,25.0,2.0,262000.0,100.0,1837000.0,0.0,4014000.0
b'APROBADO',872.0,b'Cliente Con Experiencia',0.0,4.0,194.0,15.0,2.0,0.0,152.0,5.0,164.0,0.0,446000.0,100.0,400000.0,1385000.0,6926000.0
b'APROBADO',835.0,b'Cliente Con Experiencia',0.0,2.0,173.0,45.0,2.0,0.0,0.0,7.0,111.0,0.0,475000.0,100.0,0.0,0.0,10665000.0
b'APROBADO',840.0,b'Cliente Sin Experiencia',0.0,0.0,229.0,-999.0,-999.0,0.0,-999.0,129.0,133.0,0.0,101000.0,100.0,0.0,86000.0,0.0
b'APROBADO',671.0,b'Cliente Sin Experiencia',0.0,1.0,39.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,,100.0,0.0,0.0,-999.0
b'APROBADO',798.0,b'Cliente Con Experiencia',0.0,4.0,147.0,53.0,5.0,0.0,35.0,1.0,199.0,0.0,9693000.0,100.0,7167000.0,0.0,29558200.0
b'APROBADO',716.0,b'Cliente Sin Experiencia',0.0,6.0,170.0,7.0,5.0,0.0,5.0,2.0,141.0,0.0,1268000.0,100.0,5667000.0,114000.0,26720000.0
b'APROBADO',680.0,b'Cliente Con Experiencia',1.0,3.0,117.0,36.0,2.0,0.0,26.0,8.0,62.0,0.0,1126000.0,100.0,2500000.0,3398000.0,2526400.0
b'APROBADO',870.0,b'Cliente Con Experiencia',0.0,1.0,269.0,98.0,4.0,0.0,10.0,4.0,224.0,0.0,2360000.0,100.0,8365000.0,0.0,27859600.0
b'APROBADO',748.0,b'Cliente Con Experiencia',0.0,1.0,230.0,15.0,1.0,0.0,36.0,1.0,37.0,0.0,106000.0,100.0,1600000.0,361000.0,596800.0
b'APROBADO',748.0,b'Cliente Con Experiencia',0.0,0.0,199.0,12.0,1.0,0.0,83.0,1.0,59.0,0.0,0.0,100.0,100000.0,0.0,20000.0
b'APROBADO',858.0,b'Cliente Sin Experiencia',0.0,0.0,95.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,62000.0,100.0,0.0,190000.0,-999.0
b'APROBADO',721.0,b'Cliente Sin Experiencia',0.0,5.0,170.0,2.0,1.0,0.0,-999.0,-999.0,2.0,0.0,55000.0,100.0,0.0,0.0,940000.0
b'APROBADO',876.0,b'Cliente Con Experiencia',0.0,0.0,48.0,-999.0,1.0,0.0,38.0,10.0,110.0,0.0,400000.0,100.0,0.0,0.0,0.0
b'APROBADO',867.0,b'Cliente Sin Experiencia',0.0,13.0,204.0,-999.0,1.0,0.0,-999.0,21.0,198.0,0.0,1566000.0,100.0,0.0,1817000.0,134000.0
b'APROBADO',689.0,b'Cliente Sin Experiencia',1.0,2.0,21.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,68000.0,100.0,0.0,751000.0,-999.0
b'APROBADO',766.0,b'Cliente Sin Experiencia',0.0,2.0,141.0,2.0,1.0,0.0,-999.0,115.0,220.0,0.0,0.0,100.0,2586000.0,0.0,2094000.0
b'APROBADO',745.0,b'Cliente Con Experiencia',0.0,3.0,262.0,112.0,6.0,0.0,11.0,7.0,219.0,0.0,6243000.0,100.0,11633000.0,0.0,104563200.0
b'APROBADO',631.0,b'Cliente Con Experiencia',0.0,3.0,87.0,135.0,4.0,0.0,37.0,8.0,247.0,0.0,4016000.0,100.0,1250000.0,11283000.0,9201400.0
b'APROBADO',707.0,b'Cliente Sin Experiencia',1.0,0.0,195.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,,100.0,0.0,0.0,-999.0
b'APROBADO',640.0,b'Cliente Sin Experiencia',1.0,2.0,166.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,30000.0,100.0,0.0,0.0,-999.0
b'APROBADO',817.0,b'Cliente Sin Experiencia',0.0,7.0,166.0,-999.0,-999.0,0.0,-999.0,-999.0,21.0,0.0,279000.0,100.0,0.0,7473000.0,0.0
b'APROBADO',716.0,b'Cliente Con Experiencia',0.0,2.0,80.0,97.0,5.0,0.0,152.0,8.0,160.0,0.0,2187000.0,100.0,4100000.0,3448000.0,16306800.0
b'APROBADO',822.0,b'Cliente Sin Experiencia',0.0,0.0,257.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,,100.0,0.0,0.0,-999.0
b'APROBADO',808.0,b'Cliente Sin Experiencia',0.0,3.0,112.0,-999.0,-999.0,0.0,-999.0,-999.0,42.0,0.0,729000.0,100.0,0.0,20088000.0,0.0
b'APROBADO',579.0,b'Cliente Con Experiencia',0.0,15.0,301.0,6.0,7.0,0.0,150.0,1.0,120.0,0.0,1716000.0,100.0,1638000.0,0.0,18036800.0
b'APROBADO',744.0,b'Cliente Sin Experiencia',1.0,2.0,73.0,5.0,1.0,0.0,-999.0,23.0,38.0,0.0,297000.0,100.0,0.0,160000.0,1389000.0
b'APROBADO',840.0,b'Cliente Sin Experiencia',0.0,1.0,142.0,-999.0,-999.0,0.0,-999.0,50.0,279.0,0.0,0.0,100.0,0.0,0.0,0.0
b'APROBADO',789.0,b'Cliente Con Experiencia',0.0,0.0,20.0,21.0,1.0,0.0,-999.0,-999.0,274.0,0.0,162000.0,100.0,1200000.0,168000.0,777600.0
b'APROBADO',872.0,b'Cliente Con Experiencia',0.0,4.0,135.0,33.0,3.0,0.0,21.0,12.0,297.0,0.0,3007000.0,100.0,22050000.0,144000.0,69838200.0
b'APROBADO',853.0,b'Cliente Con Experiencia',0.0,6.0,160.0,-999.0,1.0,0.0,17.0,9.0,126.0,0.0,952000.0,100.0,0.0,15677000.0,7613000.0
b'APROBADO',835.0,b'Cliente Sin Experiencia',1.0,2.0,179.0,8.0,1.0,0.0,-999.0,-999.0,139.0,0.0,883000.0,100.0,4000000.0,99000.0,1840000.0
b'APROBADO',666.0,b'Cliente Con Experiencia',0.0,2.0,339.0,86.0,6.0,0.0,-999.0,19.0,120.0,0.0,4357000.0,100.0,3600000.0,4459000.0,110561800.0
b'APROBADO',693.0,b'Cliente Sin Experiencia',0.0,0.0,204.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,191000.0,100.0,0.0,7056000.0,-999.0
b'APROBADO',764.0,b'Cliente Con Experiencia',0.0,1.0,-999.0,30.0,1.0,0.0,-999.0,55.0,79.0,0.0,149000.0,100.0,0.0,0.0,3534000.0
b'APROBADO',657.0,b'Cliente Con Experiencia',1.0,2.0,168.0,80.0,2.0,0.0,-999.0,-999.0,80.0,0.0,824000.0,100.0,3410000.0,680000.0,9294000.0
b'APROBADO',766.0,b'Cliente Sin Experiencia',0.0,4.0,283.0,-999.0,1.0,0.0,-999.0,-999.0,41.0,0.0,2665000.0,100.0,0.0,0.0,59887000.0
b'APROBADO',616.0,b'Cliente Sin Experiencia',0.0,10.0,49.0,6.0,1.0,0.0,-999.0,-999.0,187.0,0.0,592000.0,100.0,1000000.0,4553000.0,1061600.0
b'APROBADO',867.0,b'Cliente Sin Experiencia',0.0,1.0,220.0,-999.0,-999.0,0.0,-999.0,65.0,196.0,0.0,849000.0,100.0,0.0,1363000.0,0.0
b'APROBADO',840.0,b'Cliente Con Experiencia',0.0,3.0,113.0,17.0,2.0,0.0,-999.0,17.0,96.0,0.0,1691000.0,100.0,1200000.0,14718000.0,3497200.0
b'APROBADO',744.0,b'Cliente Sin Experiencia',1.0,4.0,212.0,-999.0,1.0,0.0,-999.0,-999.0,23.0,0.0,372000.0,100.0,0.0,119000.0,3493000.0
b'APROBADO',671.0,b'Cliente Con Experiencia',0.0,8.0,309.0,15.0,4.0,0.0,-999.0,126.0,358.0,0.0,6458000.0,100.0,14653000.0,480000.0,66871800.0
b'APROBADO',685.0,b'Cliente Sin Experiencia',0.0,3.0,284.0,4.0,3.0,0.0,-999.0,127.0,295.0,0.0,665000.0,100.0,3910000.0,0.0,23462200.0
b'APROBADO',853.0,b'Cliente Con Experiencia',0.0,2.0,281.0,43.0,2.0,0.0,-999.0,-999.0,42.0,0.0,1076000.0,100.0,2500000.0,643000.0,500000.0
b'APROBADO',780.0,b'Cliente Sin Experiencia',0.0,6.0,173.0,5.0,2.0,0.0,-999.0,-999.0,25.0,0.0,498000.0,100.0,1000000.0,0.0,2991200.0
b'APROBADO',899.0,b'Cliente Con Experiencia',0.0,2.0,412.0,38.0,2.0,0.0,60.0,4.0,356.0,0.0,498000.0,100.0,6547000.0,151000.0,6488400.0
b'APROBADO',666.0,b'Cliente Con Experiencia',0.0,3.0,202.0,12.0,2.0,0.0,-999.0,150.0,178.0,0.0,1143000.0,100.0,0.0,16385000.0,7562000.0
b'APROBADO',724.0,b'Cliente Con Experiencia',0.0,1.0,290.0,57.0,3.0,1.0,-999.0,-999.0,57.0,2.0,917000.0,100.0,0.0,1268000.0,7932000.0
b'APROBADO',672.0,b'Cliente Sin Experiencia',1.0,1.0,17.0,10.0,1.0,-999.0,-999.0,-999.0,10.0,-999.0,4110000.0,100.0,4000000.0,-999.0,4000000.0
b'APROBADO',740.0,b'Cliente Sin Experiencia',0.0,0.0,267.0,-999.0,-999.0,0.0,-999.0,151.0,192.0,0.0,0.0,100.0,0.0,0.0,0.0
b'APROBADO',776.0,b'Cliente Con Experiencia',0.0,1.0,306.0,18.0,2.0,0.0,-999.0,-999.0,18.0,0.0,603000.0,100.0,1200000.0,1347000.0,17407400.0
b'APROBADO',862.0,b'Cliente Con Experiencia',0.0,2.0,145.0,94.0,8.0,0.0,-999.0,34.0,163.0,0.0,1081000.0,100.0,3270000.0,0.0,20924400.0
b'APROBADO',876.0,b'Cliente Con Experiencia',0.0,2.0,22.0,101.0,1.0,0.0,-999.0,19.0,240.0,0.0,677000.0,100.0,2100000.0,18656000.0,1348000.0
b'APROBADO',671.0,b'Cliente Sin Experiencia',0.0,1.0,46.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,,100.0,0.0,0.0,-999.0
b'APROBADO',923.0,b'Cliente Con Experiencia',0.0,0.0,221.0,19.0,2.0,0.0,-999.0,27.0,109.0,0.0,0.0,100.0,2100000.0,0.0,840000.0
b'APROBADO',867.0,b'Cliente Con Experiencia',0.0,1.0,303.0,87.0,1.0,0.0,18.0,3.0,281.0,0.0,403000.0,100.0,2300000.0,6518000.0,460000.0
b'APROBADO',835.0,b'Cliente Con Experiencia',0.0,3.0,170.0,84.0,4.0,0.0,61.0,10.0,201.0,0.0,644000.0,100.0,4749000.0,785000.0,12425200.0
b'APROBADO',798.0,b'Cliente Con Experiencia',0.0,0.0,236.0,30.0,3.0,0.0,-999.0,63.0,215.0,0.0,515000.0,100.0,1150000.0,45000.0,7103400.0
b'APROBADO',716.0,b'Cliente Con Experiencia',0.0,5.0,410.0,187.0,5.0,0.0,-999.0,24.0,187.0,0.0,2961000.0,100.0,3585000.0,6110000.0,22331800.0
b'APROBADO',762.0,b'Cliente Sin Experiencia',1.0,0.0,46.0,-999.0,1.0,1.0,-999.0,14.0,156.0,1.0,830000.0,90.0,0.0,3967000.0,3512000.0
b'APROBADO',840.0,b'Cliente Con Experiencia',0.0,3.0,363.0,13.0,1.0,0.0,10.0,4.0,155.0,0.0,845000.0,100.0,3300000.0,23419000.0,660000.0
b'APROBADO',753.0,b'Cliente Con Experiencia',0.0,5.0,310.0,104.0,6.0,0.0,-999.0,40.0,243.0,0.0,2740000.0,100.0,8185000.0,280000.0,48334600.0
b'APROBADO',830.0,b'Cliente Sin Experiencia',0.0,1.0,323.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,407000.0,100.0,0.0,3028000.0,-999.0
b'APROBADO',753.0,b'Cliente Con Experiencia',0.0,5.0,120.0,25.0,6.0,0.0,-999.0,14.0,114.0,0.0,1311000.0,100.0,1400000.0,13908000.0,7377000.0
b'APROBADO',652.0,b'Cliente Con Experiencia',0.0,2.0,275.0,240.0,5.0,888.0,6.0,3.0,240.0,0.0,2498000.0,97.0,1474000.0,29000.0,68413000.0
b'APROBADO',817.0,b'Cliente Con Experiencia',0.0,2.0,276.0,90.0,3.0,0.0,-999.0,55.0,132.0,0.0,1771000.0,100.0,1189000.0,3967000.0,1503800.0
b'APROBADO',830.0,b'Cliente Con Experiencia',1.0,0.0,341.0,71.0,3.0,0.0,10.0,2.0,104.0,0.0,397000.0,100.0,1925000.0,554000.0,2801600.0
b'APROBADO',712.0,b'Cliente Con Experiencia',0.0,8.0,336.0,28.0,4.0,0.0,-999.0,123.0,285.0,0.0,1822000.0,100.0,1500000.0,724000.0,28324600.0
b'APROBADO',629.0,b'Cliente Con Experiencia',1.0,2.0,244.0,51.0,6.0,0.0,-999.0,15.0,194.0,0.0,780000.0,100.0,3450000.0,64000.0,21751800.0
b'APROBADO',780.0,b'Cliente Sin Experiencia',0.0,1.0,170.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,89000.0,100.0,0.0,49000.0,-999.0
b'APROBADO',757.0,b'Cliente Con Experiencia',0.0,1.0,305.0,114.0,7.0,0.0,19.0,11.0,168.0,0.0,3864000.0,100.0,3669000.0,138000.0,26303600.0
b'APROBADO',840.0,b'Cliente Con Experiencia',0.0,2.0,159.0,93.0,1.0,0.0,52.0,3.0,117.0,0.0,770000.0,100.0,2000000.0,1478000.0,975200.0
b'APROBADO',870.0,b'Cliente Con Experiencia',0.0,3.0,327.0,122.0,4.0,0.0,49.0,12.0,303.0,0.0,7797000.0,100.0,10600000.0,8245000.0,79977400.0
b'APROBADO',757.0,b'Cliente Con Experiencia',0.0,2.0,482.0,136.0,10.0,0.0,25.0,5.0,330.0,0.0,12319000.0,100.0,5544000.0,45936000.0,64811000.0
b'APROBADO',771.0,b'Cliente Con Experiencia',0.0,2.0,121.0,32.0,4.0,0.0,-999.0,55.0,59.0,0.0,1126000.0,100.0,5375000.0,2941000.0,4235000.0
b'APROBADO',639.0,b'Cliente Sin Experiencia',1.0,10.0,194.0,10.0,4.0,0.0,3.0,2.0,8.0,0.0,1795000.0,100.0,2400000.0,783000.0,13465800.0
b'APROBADO',749.0,b'Cliente Sin Experiencia',0.0,2.0,239.0,-999.0,-999.0,0.0,-999.0,169.0,228.0,0.0,0.0,100.0,0.0,0.0,0.0
b'APROBADO',661.0,b'Cliente Con Experiencia',0.0,4.0,214.0,12.0,6.0,0.0,41.0,7.0,49.0,0.0,1323000.0,100.0,2671000.0,279000.0,9051000.0
b'APROBADO',703.0,b'Cliente Sin Experiencia',0.0,1.0,167.0,-999.0,-999.0,0.0,-999.0,15.0,39.0,0.0,594000.0,100.0,0.0,12036000.0,0.0
b'APROBADO',766.0,b'Cliente Con Experiencia',0.0,5.0,295.0,21.0,4.0,0.0,6.0,2.0,141.0,0.0,253000.0,100.0,3590000.0,0.0,13525200.0
b'APROBADO',725.0,b'Cliente Con Experiencia',1.0,4.0,301.0,12.0,3.0,0.0,-999.0,42.0,280.0,0.0,667000.0,100.0,3800000.0,980000.0,10718000.0
b'APROBADO',699.0,b'Cliente Sin Experiencia',0.0,0.0,184.0,-999.0,-999.0,0.0,-999.0,52.0,165.0,0.0,188000.0,100.0,0.0,0.0,0.0
b'APROBADO',808.0,b'Cliente Sin Experiencia',0.0,1.0,110.0,-999.0,1.0,0.0,-999.0,345.0,359.0,0.0,151000.0,100.0,0.0,0.0,1500000.0
b'APROBADO',872.0,b'Cliente Con Experiencia',0.0,1.0,18.0,147.0,2.0,0.0,-999.0,21.0,260.0,0.0,1555000.0,100.0,3050000.0,49138000.0,4836000.0
b'APROBADO',858.0,b'Cliente Con Experiencia',0.0,2.0,241.0,202.0,7.0,0.0,338.0,2.0,340.0,0.0,6956000.0,100.0,27306000.0,978000.0,131669600.0
b'APROBADO',698.0,b'Cliente Con Experiencia',1.0,1.0,289.0,16.0,1.0,0.0,-999.0,39.0,67.0,0.0,147000.0,100.0,2400000.0,0.0,1235200.0
b'APROBADO',904.0,b'Cliente Con Experiencia',0.0,1.0,269.0,46.0,1.0,0.0,-999.0,61.0,214.0,0.0,151000.0,100.0,400000.0,1170000.0,80000.0
b'APROBADO',785.0,b'Cliente Sin Experiencia',0.0,2.0,215.0,-999.0,-999.0,0.0,-999.0,41.0,47.0,0.0,117000.0,100.0,0.0,351000.0,0.0
b'APROBADO',685.0,b'Cliente Sin Experiencia',1.0,8.0,289.0,10.0,4.0,0.0,-999.0,129.0,206.0,0.0,3193000.0,100.0,2050000.0,5839000.0,26457600.0
b'APROBADO',865.0,b'Cliente Sin Experiencia',0.0,1.0,292.0,-999.0,1.0,0.0,-999.0,82.0,-999.0,0.0,1324000.0,100.0,0.0,0.0,-999.0
b'APROBADO',643.0,b'Cliente Sin Experiencia',0.0,7.0,206.0,9.0,4.0,0.0,4.0,9.0,196.0,0.0,700000.0,100.0,1733000.0,14427000.0,4414400.0
b'APROBADO',947.0,b'Cliente Con Experiencia',0.0,2.0,146.0,135.0,2.0,0.0,-999.0,70.0,136.0,0.0,123000.0,100.0,2200000.0,0.0,880000.0
b'APROBADO',867.0,b'Cliente Sin Experiencia',0.0,1.0,222.0,11.0,2.0,-999.0,-999.0,-999.0,11.0,-999.0,329000.0,100.0,4400000.0,-999.0,2300000.0
b'APROBADO',858.0,b'Cliente Con Experiencia',0.0,4.0,248.0,215.0,5.0,0.0,36.0,7.0,332.0,0.0,9310000.0,100.0,14706000.0,3017000.0,61461000.0
b'APROBADO',643.0,b'Cliente Sin Experiencia',0.0,5.0,185.0,-999.0,-999.0,0.0,-999.0,223.0,314.0,0.0,137000.0,100.0,0.0,570000.0,0.0
b'APROBADO',685.0,b'Cliente Sin Experiencia',1.0,2.0,191.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,1.0,479000.0,100.0,0.0,1779000.0,-999.0
b'APROBADO',657.0,b'Cliente Sin Experiencia',1.0,8.0,220.0,-999.0,1.0,0.0,-999.0,-999.0,6.0,0.0,905000.0,100.0,0.0,3028000.0,1252000.0
b'APROBADO',648.0,b'Cliente Con Experiencia',0.0,6.0,218.0,8.0,2.0,0.0,69.0,9.0,95.0,0.0,1219000.0,100.0,800000.0,1600000.0,11664200.0
b'APROBADO',698.0,b'Cliente Con Experiencia',0.0,4.0,205.0,13.0,3.0,0.0,-999.0,-999.0,13.0,0.0,1371000.0,100.0,1800000.0,2039000.0,5753000.0
